,esports_match_id,map_type,map_name,stat_name,stat_amount
284974,34763,HYBRID,King's Row,Time Holding Ultimate,195.1660057131667
284976,34763,HYBRID,King's Row,Ultimates Earned - Fractional,5.767104506958276
284977,34763,HYBRID,King's Row,Ultimates Used,4.0
284978,34763,HYBRID,King's Row,Weapon Accuracy,0.15874233128834356
285031,34763,HYBRID,King's Row,All Damage Done,14459.897242128847
285032,34763,HYBRID,King's Row,Assists,7.0
285033,34763,HYBRID,King's Row,Average Time Alive,67.88410621987471
285034,34763,HYBRID,King's Row,Barrier Damage Done,2131.5001649856567
285035,34763,HYBRID,King's Row,Damage - Quick Melee,111.5999984741211
285036,34763,HYBRID,King's Row,Damage Done,12327.39707714319
285037,34763,HYBRID,King's Row,Damage Taken,4684.039427399635
285038,34763,HYBRID,King's Row,Deaths,8.0
285039,34763,HYBRID,King's Row,Eliminations,32.0
285040,34763,HYBRID,King's Row,Final Blows,25.0
285041,34763,HYBRID,King's Row,Hero Damage Done,12327.39707714319
285042,34763,HYBRID,King's Row,Melee Final Blows,1.0
285043,34763,HYBRID,King's Row,Melee Percentage of Final Blows,0.04
285044,34763,HYBRID,King's Row,Objective Kills,6.0
285045,34763,HYBRID,King's Row,Objective Time,66.15000200190116
285046,34763,HYBRID,King's Row,Recon Assists,5.0
285047,34763,HYBRID,King's Row,Shots Fired,481.0
285048,34763,HYBRID,King's Row,Solo Kills,10.0
285049,34763,HYBRID,King's Row,Time Alive,908.5250274577412
285050,34763,HYBRID,King's Row,Time Building Ultimate,773.4040231343823
285051,34763,HYBRID,King's Row,Time Elapsed per Ultimate Earned,88.72058369970877
285052,34763,HYBRID,King's Row,Time Holding Ultimate,118.27900355798192
285054,34763,HYBRID,King's Row,Ultimates Earned - Fractional,8.717300888733009
285055,34763,HYBRID,King's Row,Ultimates Used,7.0
285056,34763,HYBRID,King's Row,Weapon Accuracy,0.4624697336561743
285165,34763,HYBRID,King's Row,All Damage Done,10282.476768255234
285166,34763,HYBRID,King's Row,Assists,20.0
285167,34763,HYBRID,King's Row,Average Time Alive,114.32925346335104
285168,34763,HYBRID,King's Row,Barrier Damage Done,2461.625
285169,34763,HYBRID,King's Row,Damage Blocked,17892.27156484127
285170,34763,HYBRID,King's Row,Damage Done,7735.851768255235
285171,34763,HYBRID,King's Row,Damage Taken,11283.167210906744
285172,34763,HYBRID,King's Row,Deaths,7.0
285173,34763,HYBRID,King's Row,Eliminations,26.0
285174,34763,HYBRID,King's Row,Final Blows,6.0
285175,34763,HYBRID,King's Row,Hero Damage Done,7735.851768255235
285176,34763,HYBRID,King's Row,Objective Kills,11.0
285177,34763,HYBRID,King's Row,Objective Time,138.75400410103612
285178,34763,HYBRID,King's Row,Offensive Assists,13.0
285179,34763,HYBRID,King's Row,Shots Fired,4302.0
285180,34763,HYBRID,King's Row,Time Alive,914.6340277068083
285181,34763,HYBRID,King's Row,Time Building Ultimate,603.3100178614259
285182,34763,HYBRID,King's Row,Time Elapsed per Ultimate Earned,124.80715882648953
285183,34763,HYBRID,King's Row,Time Holding Ultimate,326.15700971439946
285185,34763,HYBRID,King's Row,Ultimates Earned - Fractional,4.833937600487842
285186,34763,HYBRID,King's Row,Ultimates Used,4.0
285187,34763,HYBRID,King's Row,Weapon Accuracy,0.20242914979757085
285223,34763,HYBRID,King's Row,All Damage Done,16593.332243919373
285224,34763,HYBRID,King's Row,Assists,11.0
285225,34763,HYBRID,King's Row,Average Time Alive,88.72920266989384
285226,34763,HYBRID,King's Row,Barrier Damage Done,4833.88981628418
285227,34763,HYBRID,King's Row,Damage - Quick Melee,388.0489959716797
285228,34763,HYBRID,King's Row,Damage Blocked,13102.910230696201
285229,34763,HYBRID,King's Row,Damage Done,11513.292426109314
285230,34763,HYBRID,King's Row,Damage Taken,11733.072831988335
285231,34763,HYBRID,King's Row,Deaths,10.0
285232,34763,HYBRID,King's Row,Eliminations,21.0
285233,34763,HYBRID,King's Row,Final Blows,10.0
285234,34763,HYBRID,King's Row,Hero Damage Done,11513.292426109314
285235,34763,HYBRID,King's Row,Melee Final Blows,2.0
285236,34763,HYBRID,King's Row,Melee Percentage of Final Blows,0.2
285237,34763,HYBRID,King's Row,Objective Kills,4.0
285238,34763,HYBRID,King's Row,Objective Time,104.46300306171179
285239,34763,HYBRID,King's Row,Offensive Assists,6.0
285240,34763,HYBRID,King's Row,Solo Kills,1.0
285241,34763,HYBRID,King's Row,Time Alive,887.2920266989386
285242,34763,HYBRID,King's Row,Time Building Ultimate,719.8260209858416
285243,34763,HYBRID,King's Row,Time Elapsed per Ultimate Earned,117.03268665202772
285244,34763,HYBRID,King's Row,Time Holding Ultimate,249.30300735542548
285246,34763,HYBRID,King's Row,Ultimates Earned - Fractional,6.150640830164776
285247,34763,HYBRID,King's Row,Ultimates Used,5.0
285286,34763,HYBRID,King's Row,All Damage Done,7765.841607093811
285287,34763,HYBRID,King's Row,Assists,7.0
285288,34763,HYBRID,King's Row,Average Time Alive,73.0055855490209
285289,34763,HYBRID,King's Row,Barrier Damage Done,2738.5
285290,34763,HYBRID,King's Row,Damage Done,5002.341607093811
285291,34763,HYBRID,King's Row,Damage Taken,5421.417636811732
285292,34763,HYBRID,King's Row,Deaths,11.0
285293,34763,HYBRID,King's Row,Defensive Assists,18.0
285294,34763,HYBRID,King's Row,Eliminations,10.0
285295,34763,HYBRID,King's Row,Final Blows,3.0
285296,34763,HYBRID,King's Row,Healing Done,13541.468546628952
285297,34763,HYBRID,King's Row,Hero Damage Done,5002.341607093811
285298,34763,HYBRID,King's Row,Objective Kills,1.0
285299,34763,HYBRID,King's Row,Objective Time,22.55400067253504
285300,34763,HYBRID,King's Row,Offensive Assists,1.0
285301,34763,HYBRID,King's Row,Shots Fired,1016.0
285302,34763,HYBRID,King's Row,Time Alive,876.0670265882509
285303,34763,HYBRID,King's Row,Time Building Ultimate,613.3600176593753
285304,34763,HYBRID,King's Row,Time Elapsed per Ultimate Earned,96.48964417013805
285305,34763,HYBRID,King's Row,Time Holding Ultimate,320.53900913044345
285307,34763,HYBRID,King's Row,Ultimates Earned - Fractional,6.356744528748095
285308,34763,HYBRID,King's Row,Ultimates Used,5.0
285309,34763,HYBRID,King's Row,Weapon Accuracy,0.267314702308627
285359,34763,HYBRID,King's Row,All Damage Done,58376.170465528965
285360,34763,HYBRID,King's Row,Assists,16.0
285361,34763,HYBRID,King's Row,Average Time Alive,70.48169102511731
285362,34763,HYBRID,King's Row,Barrier Damage Done,2840.251732110977
285363,34763,HYBRID,King's Row,Damage - Quick Melee,90.0
285364,34763,HYBRID,King's Row,Damage Blocked,2356.3291162252426
285365,34763,HYBRID,King's Row,Damage Done,8812.247041523457
285366,34763,HYBRID,King's Row,Damage Taken,7260.409389317037
285367,34763,HYBRID,King's Row,Deaths,8.0
285368,34763,HYBRID,King's Row,Eliminations,21.0
285369,34763,HYBRID,King's Row,Final Blows,5.0
285370,34763,HYBRID,King's Row,Healing Done,756.4921376109123
285371,34763,HYBRID,King's Row,Hero Damage Done,8812.247041523457
285372,34763,HYBRID,King's Row,Objective Kills,7.0
285373,34763,HYBRID,King's Row,Objective Time,98.70900296093895
285374,34763,HYBRID,King's Row,Offensive Assists,3.0
285375,34763,HYBRID,King's Row,Shots Fired,1103.0
285376,34763,HYBRID,King's Row,Solo Kills,1.0
285377,34763,HYBRID,King's Row,Time Alive,913.3080276822438
285378,34763,HYBRID,King's Row,Time Building Ultimate,681.6950202330481
285379,34763,HYBRID,King's Row,Time Elapsed per Ultimate Earned,110.50898362290995
285380,34763,HYBRID,King's Row,Time Holding Ultimate,283.3880084558623
285382,34763,HYBRID,King's Row,Ultimates Earned - Fractional,6.168684190954082
285383,34763,HYBRID,King's Row,Ultimates Used,4.0
285384,34763,HYBRID,King's Row,Weapon Accuracy,0.3351007423117709
285950,34763,ASSAULT,Hanamura,All Damage Done,2087.5
285951,34763,ASSAULT,Hanamura,Assists,1.0
285952,34763,ASSAULT,Hanamura,Average Time Alive,56.596401701250585
285953,34763,ASSAULT,Hanamura,Barrier Damage Done,310.0
285954,34763,ASSAULT,Hanamura,Damage - Quick Melee,60.0
285955,34763,ASSAULT,Hanamura,Damage Done,1737.5
285956,34763,ASSAULT,Hanamura,Damage Taken,2692.5147040486336
285957,34763,ASSAULT,Hanamura,Deaths,6.0
285958,34763,ASSAULT,Hanamura,Defensive Assists,2.0
285959,34763,ASSAULT,Hanamura,Eliminations,1.0
285960,34763,ASSAULT,Hanamura,Healing Done,3620.707669094205
285961,34763,ASSAULT,Hanamura,Hero Damage Done,1737.5
285962,34763,ASSAULT,Hanamura,Objective Time,39.858001198153936
285963,34763,ASSAULT,Hanamura,Offensive Assists,1.0
285964,34763,ASSAULT,Hanamura,Shots Fired,424.0
285965,34763,ASSAULT,Hanamura,Time Alive,328.4400097861653
285966,34763,ASSAULT,Hanamura,Time Building Ultimate,353.21601026772987
285967,34763,ASSAULT,Hanamura,Time Elapsed per Ultimate Earned,138.3858975346948
285968,34763,ASSAULT,Hanamura,Time Holding Ultimate,3.3280000985832885
285970,34763,ASSAULT,Hanamura,Ultimates Earned - Fractional,2.552398882835405
285971,34763,ASSAULT,Hanamura,Ultimates Used,2.0
285972,34763,ASSAULT,Hanamura,Weapon Accuracy,0.19525065963060687
286034,34763,ASSAULT,Hanamura,All Damage Done,5682.906537890434
286035,34763,ASSAULT,Hanamura,Assists,1.0
286036,34763,ASSAULT,Hanamura,Average Time Alive,67.30600203969516
286037,34763,ASSAULT,Hanamura,Barrier Damage Done,1325.0907440185547
286038,34763,ASSAULT,Hanamura,Damage Done,3433.81579387188
286039,34763,ASSAULT,Hanamura,Damage Taken,1766.8386154770849
286040,34763,ASSAULT,Hanamura,Deaths,4.0
286041,34763,ASSAULT,Hanamura,Eliminations,1.0
286042,34763,ASSAULT,Hanamura,Hero Damage Done,3433.81579387188
286043,34763,ASSAULT,Hanamura,Objective Time,7.1400002152659
286044,34763,ASSAULT,Hanamura,Offensive Assists,1.0
286045,34763,ASSAULT,Hanamura,Shots Fired,599.0
286046,34763,ASSAULT,Hanamura,Time Alive,328.88400996278506
286047,34763,ASSAULT,Hanamura,Time Building Ultimate,326.9580097040161
286048,34763,ASSAULT,Hanamura,Time Elapsed per Ultimate Earned,125.96188979683895
286049,34763,ASSAULT,Hanamura,Time Holding Ultimate,39.96500121220015
286051,34763,ASSAULT,Hanamura,Ultimates Earned - Fractional,2.5956899363081902
286052,34763,ASSAULT,Hanamura,Ultimates Used,2.0
286053,34763,ASSAULT,Hanamura,Weapon Accuracy,0.4288659793814433
286148,34763,ASSAULT,Hanamura,All Damage Done,4073.7324265241614
286149,34763,ASSAULT,Hanamura,Assists,1.0
286150,34763,ASSAULT,Hanamura,Average Time Alive,44.616445794552824
286151,34763,ASSAULT,Hanamura,Barrier Damage Done,572.5000131726265
286152,34763,ASSAULT,Hanamura,Damage - Quick Melee,60.0
286153,34763,ASSAULT,Hanamura,Damage Blocked,6778.705713510512
286154,34763,ASSAULT,Hanamura,Damage Done,2578.801093161106
286155,34763,ASSAULT,Hanamura,Damage Taken,7124.120186388493
286156,34763,ASSAULT,Hanamura,Deaths,4.0
286157,34763,ASSAULT,Hanamura,Eliminations,3.0
286158,34763,ASSAULT,Hanamura,Final Blows,2.0
286159,34763,ASSAULT,Hanamura,Hero Damage Done,2578.801093161106
286160,34763,ASSAULT,Hanamura,Objective Kills,2.0
286161,34763,ASSAULT,Hanamura,Objective Time,53.13700159452856
286162,34763,ASSAULT,Hanamura,Offensive Assists,2.0
286163,34763,ASSAULT,Hanamura,Shots Fired,796.0
286164,34763,ASSAULT,Hanamura,Time Alive,328.88400995975826
286165,34763,ASSAULT,Hanamura,Time Building Ultimate,318.23100940079894
286166,34763,ASSAULT,Hanamura,Time Elapsed per Ultimate Earned,134.37374243829632
286167,34763,ASSAULT,Hanamura,Time Holding Ultimate,46.89800138527062
286169,34763,ASSAULT,Hanamura,Ultimates Earned - Fractional,2.368252931162715
286170,34763,ASSAULT,Hanamura,Ultimates Used,1.0
286171,34763,ASSAULT,Hanamura,Weapon Accuracy,0.3021897810218978
286256,34763,ASSAULT,Hanamura,All Damage Done,5222.338570415975
286257,34763,ASSAULT,Hanamura,Assists,1.0
286258,34763,ASSAULT,Hanamura,Average Time Alive,50.645001531069276
286259,34763,ASSAULT,Hanamura,Barrier Damage Done,854.6835117340088
286260,34763,ASSAULT,Hanamura,Damage - Quick Melee,220.0
286261,34763,ASSAULT,Hanamura,Damage Blocked,7214.573355078697
286262,34763,ASSAULT,Hanamura,Damage Done,4365.655058681965
286263,34763,ASSAULT,Hanamura,Damage Taken,5569.925888359548
286264,34763,ASSAULT,Hanamura,Deaths,4.0
286265,34763,ASSAULT,Hanamura,Eliminations,3.0
286266,34763,ASSAULT,Hanamura,Final Blows,2.0
286267,34763,ASSAULT,Hanamura,Hero Damage Done,4365.655058681965
286268,34763,ASSAULT,Hanamura,Objective Time,35.17500105453655
286269,34763,ASSAULT,Hanamura,Offensive Assists,1.0
286270,34763,ASSAULT,Hanamura,Shots Fired,2540.0
286271,34763,ASSAULT,Hanamura,Solo Kills,1.0
286272,34763,ASSAULT,Hanamura,Time Alive,328.90400992985815
286273,34763,ASSAULT,Hanamura,Time Building Ultimate,329.52600958093535
286274,34763,ASSAULT,Hanamura,Time Elapsed per Ultimate Earned,86.35174506473422
286275,34763,ASSAULT,Hanamura,Time Holding Ultimate,38.23400111042429
286277,34763,ASSAULT,Hanamura,Ultimates Earned - Fractional,3.816089753992856
286278,34763,ASSAULT,Hanamura,Ultimates Used,1.0
286279,34763,ASSAULT,Hanamura,Weapon Accuracy,0.1714409722222222
286346,34763,ASSAULT,Hanamura,All Damage Done,2372.892981827259
286347,34763,ASSAULT,Hanamura,Assists,2.0
286348,34763,ASSAULT,Hanamura,Average Time Alive,63.337335256461905
286349,34763,ASSAULT,Hanamura,Barrier Damage Done,492.9700402021408
286350,34763,ASSAULT,Hanamura,Damage Done,1800.8229441046717
286351,34763,ASSAULT,Hanamura,Damage Taken,2092.4380085468288
286352,34763,ASSAULT,Hanamura,Deaths,3.0
286353,34763,ASSAULT,Hanamura,Defensive Assists,4.0
286354,34763,ASSAULT,Hanamura,Eliminations,3.0
286355,34763,ASSAULT,Hanamura,Final Blows,1.0
286356,34763,ASSAULT,Hanamura,Healing Done,7405.608837135135
286357,34763,ASSAULT,Hanamura,Hero Damage Done,1800.8229441046717
286358,34763,ASSAULT,Hanamura,Objective Time,24.19200072612148
286359,34763,ASSAULT,Hanamura,Shots Fired,42.0
286360,34763,ASSAULT,Hanamura,Solo Kills,1.0
286361,34763,ASSAULT,Hanamura,Time Alive,341.8950103807729
286362,34763,ASSAULT,Hanamura,Time Building Ultimate,282.1120080298278
286363,34763,ASSAULT,Hanamura,Time Elapsed per Ultimate Earned,79.49369986306945
286364,34763,ASSAULT,Hanamura,Time Holding Ultimate,78.63900221441871
286366,34763,ASSAULT,Hanamura,Ultimates Earned - Fractional,3.54885995388031
286367,34763,ASSAULT,Hanamura,Ultimates Used,2.0
286368,34763,ASSAULT,Hanamura,Weapon Accuracy,0.2222222222222222
286445,34763,ASSAULT,Hanamura,All Damage Done,15713.584108591082
286446,34763,ASSAULT,Hanamura,Assists,1.0
286447,34763,ASSAULT,Hanamura,Average Time Alive,35.76275108389867
286448,34763,ASSAULT,Hanamura,Barrier Damage Done,632.25
286449,34763,ASSAULT,Hanamura,Damage Blocked,360.02586340904236
286450,34763,ASSAULT,Hanamura,Damage Done,3347.859926462173
286451,34763,ASSAULT,Hanamura,Damage Taken,3275.7688807249074
286452,34763,ASSAULT,Hanamura,Deaths,6.0
286453,34763,ASSAULT,Hanamura,Eliminations,3.0
286454,34763,ASSAULT,Hanamura,Final Blows,2.0
286455,34763,ASSAULT,Hanamura,Healing Done,484.76923787593836
286456,34763,ASSAULT,Hanamura,Hero Damage Done,3347.859926462173
286457,34763,ASSAULT,Hanamura,Objective Kills,1.0
286458,34763,ASSAULT,Hanamura,Objective Time,20.16000060318038
286459,34763,ASSAULT,Hanamura,Shots Fired,534.0
286460,34763,ASSAULT,Hanamura,Solo Kills,1.0
286461,34763,ASSAULT,Hanamura,Time Alive,316.7030096128583
286462,34763,ASSAULT,Hanamura,Time Building Ultimate,303.33500903123064
286463,34763,ASSAULT,Hanamura,Time Elapsed per Ultimate Earned,105.80635347957715
286464,34763,ASSAULT,Hanamura,Time Holding Ultimate,62.923001860152
286466,34763,ASSAULT,Hanamura,Ultimates Earned - Fractional,2.866888415068388
286467,34763,ASSAULT,Hanamura,Ultimates Used,1.0
286468,34763,ASSAULT,Hanamura,Weapon Accuracy,0.2963800904977376
300239,34718,CONTROL,Nepal,All Damage Done,283.33403396606445
300240,34718,CONTROL,Nepal,Average Time Alive,242.161007306946
300241,34718,CONTROL,Nepal,Damage Done,283.33403396606445
300242,34718,CONTROL,Nepal,Damage Taken,1198.830932021141
300243,34718,CONTROL,Nepal,Defensive Assists,25.0
300244,34718,CONTROL,Nepal,Eliminations,2.0
300245,34718,CONTROL,Nepal,Final Blows,2.0
300246,34718,CONTROL,Nepal,Healing Done,5590.2946598529825
300247,34718,CONTROL,Nepal,Hero Damage Done,283.33403396606445
300248,34718,CONTROL,Nepal,Objective Time,18.48700055514928
300249,34718,CONTROL,Nepal,Offensive Assists,8.0
300250,34718,CONTROL,Nepal,Shots Fired,32.0
300251,34718,CONTROL,Nepal,Solo Kills,1.0
300252,34718,CONTROL,Nepal,Time Alive,484.322014613892
300253,34718,CONTROL,Nepal,Time Building Ultimate,365.2670104469872
300254,34718,CONTROL,Nepal,Time Elapsed per Ultimate Earned,112.19672619983484
300255,34718,CONTROL,Nepal,Time Holding Ultimate,88.96200257388409
300257,34718,CONTROL,Nepal,Ultimates Earned - Fractional,3.255594194401056
300258,34718,CONTROL,Nepal,Ultimates Used,2.0
300259,34718,CONTROL,Nepal,Weapon Accuracy,0.34375
300299,34718,CONTROL,Nepal,All Damage Done,9151.222300887108
300300,34718,CONTROL,Nepal,Assists,19.0
300301,34718,CONTROL,Nepal,Average Time Alive,158.1063381066391
300302,34718,CONTROL,Nepal,Barrier Damage Done,2521.264955043793
300303,34718,CONTROL,Nepal,Damage - Quick Melee,120.0
300304,34718,CONTROL,Nepal,Damage Done,5433.0192140340805
300305,34718,CONTROL,Nepal,Damage Taken,1965.9784114956854
300306,34718,CONTROL,Nepal,Deaths,1.0
300307,34718,CONTROL,Nepal,Eliminations,24.0
300308,34718,CONTROL,Nepal,Final Blows,5.0
300309,34718,CONTROL,Nepal,Hero Damage Done,5433.0192140340805
300310,34718,CONTROL,Nepal,Melee Final Blows,1.0
300311,34718,CONTROL,Nepal,Melee Percentage of Final Blows,0.2
300312,34718,CONTROL,Nepal,Multikills,2.0
300313,34718,CONTROL,Nepal,Objective Kills,9.0
300314,34718,CONTROL,Nepal,Objective Time,9.821000295225529
300315,34718,CONTROL,Nepal,Offensive Assists,10.0
300316,34718,CONTROL,Nepal,Recon Assists,1.0
300317,34718,CONTROL,Nepal,Shots Fired,1103.0
300318,34718,CONTROL,Nepal,Solo Kills,4.0
300320,34718,CONTROL,Nepal,Time Alive,474.31901431991724
300321,34718,CONTROL,Nepal,Time Building Ultimate,418.0320125455037
300322,34718,CONTROL,Nepal,Time Elapsed per Ultimate Earned,101.29396088798143
300323,34718,CONTROL,Nepal,Time Holding Ultimate,38.215001160395325
300325,34718,CONTROL,Nepal,Ultimates Earned - Fractional,4.126919402508065
300326,34718,CONTROL,Nepal,Ultimates Used,4.0
300327,34718,CONTROL,Nepal,Weapon Accuracy,0.4144241119483316
300413,34718,CONTROL,Nepal,All Damage Done,8147.20285846293
300414,34718,CONTROL,Nepal,Assists,11.0
300415,34718,CONTROL,Nepal,Average Time Alive,64.75212695670294
300416,34718,CONTROL,Nepal,Barrier Damage Done,3705.2221853137016
300417,34718,CONTROL,Nepal,Damage Blocked,10606.911403298378
300418,34718,CONTROL,Nepal,Damage Done,4181.570657208562
300419,34718,CONTROL,Nepal,Damage Taken,6587.9419872164735
300420,34718,CONTROL,Nepal,Deaths,5.0
300421,34718,CONTROL,Nepal,Eliminations,17.0
300422,34718,CONTROL,Nepal,Environmental Kills,1.0
300423,34718,CONTROL,Nepal,Final Blows,5.0
300424,34718,CONTROL,Nepal,Hero Damage Done,4181.570657208562
300425,34718,CONTROL,Nepal,Knockback Kills,1.0
300426,34718,CONTROL,Nepal,Multikills,1.0
300427,34718,CONTROL,Nepal,Objective Kills,6.0
300428,34718,CONTROL,Nepal,Objective Time,10.668000320671126
300429,34718,CONTROL,Nepal,Offensive Assists,3.0
300430,34718,CONTROL,Nepal,Shots Fired,992.0
300431,34718,CONTROL,Nepal,Time Alive,439.9880132954568
300432,34718,CONTROL,Nepal,Time Building Ultimate,379.71901124459686
300433,34718,CONTROL,Nepal,Time Elapsed per Ultimate Earned,123.167131130453
300434,34718,CONTROL,Nepal,Time Holding Ultimate,85.07100254343824
300436,34718,CONTROL,Nepal,Ultimates Earned - Fractional,3.0829573422670364
300437,34718,CONTROL,Nepal,Ultimates Used,2.0
300438,34718,CONTROL,Nepal,Weapon Accuracy,0.2623626373626374
300518,34718,CONTROL,Nepal,All Damage Done,9346.407004535198
300519,34718,CONTROL,Nepal,Assists,11.0
300520,34718,CONTROL,Nepal,Average Time Alive,94.39333617843417
300521,34718,CONTROL,Nepal,Barrier Damage Done,4670.392768085003
300522,34718,CONTROL,Nepal,Damage - Quick Melee,86.0
300523,34718,CONTROL,Nepal,Damage Blocked,10290.849556922913
300524,34718,CONTROL,Nepal,Damage Done,3604.643086314202
300525,34718,CONTROL,Nepal,Damage Taken,6778.0833023786545
300526,34718,CONTROL,Nepal,Deaths,3.0
300527,34718,CONTROL,Nepal,Eliminations,16.0
300528,34718,CONTROL,Nepal,Environmental Deaths,1.0
300529,34718,CONTROL,Nepal,Final Blows,5.0
300530,34718,CONTROL,Nepal,Hero Damage Done,3604.643086314202
300531,34718,CONTROL,Nepal,Knockback Kills,2.0
300532,34718,CONTROL,Nepal,Multikills,1.0
